Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,total_grade_1st_sem,total_grade_2nd_sem,admission_grade_per_age,log_course
1,1,1,1,1,110.0,1,3,19,4,5,109.0,0,0,0,1,1,1,19,0,0,6,7,6,13.14285714,0,0,6,8,6,14.16666667,0,15.5,2.8,-4.06,1,5.357142856666667,5.694444444999999,5.7368421052631575,9.17678358844734
2,39,2,1,1,133.1,1,37,37,5,7,110.0,0,0,0,1,1,0,43,0,0,5,14,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,3.3333333333333335,1.6666666666666667,2.558139534883721,9.121181235656364
1,17,5,1,1,124.0,1,3,38,2,1,119.8,0,0,0,1,1,0,19,0,0,8,11,7,13.86714286,0,0,8,11,7,13.86714286,0,10.8,1.4,1.74,1,6.64452381,6.64452381,6.3052631578947365,9.159047077588632
1,39,1,1,1,114.0,1,37,37,9,9,130.0,0,0,0,1,1,0,25,0,0,8,11,6,12.675,0,0,8,11,6,12.675,0,12.7,3.7,-1.7,1,6.279166666666666,6.279166666666666,5.2,9.159047077588632
1,16,1,1,1,155.0,1,1,3,5,10,167.3,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,1,0.0,0.0,8.805263157894737,5.14166355650266
1,17,2,1,1,114.0,1,1,19,9,9,111.9,1,0,0,1,1,1,20,0,0,6,6,6,12.0,0,0,6,7,6,12.5,0,7.6,2.6,0.32,0,5.0,5.25,5.595000000000001,9.195531256322475
1,1,1,1,1,133.1,1,38,37,5,5,136.0,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0,0.0,0.0,6.181818181818182,5.14166355650266
1,1,1,1,1,125.0,1,37,37,3,3,124.0,0,0,0,1,1,1,19,0,0,6,7,6,11.0,0,0,6,6,5,12.2,0,11.1,0.6,2.02,0,5.0,4.866666666666666,6.526315789473684,9.132811169466946
2,39,1,0,1,120.0,1,19,37,3,9,132.9,0,0,0,1,1,0,32,0,0,5,11,4,10.75,0,0,5,11,4,11.33333333,0,13.9,-0.3,0.79,0,5.125,5.222222221666667,4.153125,9.209439966733019
2,39,1,1,38,100.0,1,37,37,9,7,154.0,1,0,0,1,1,0,57,0,0,6,7,5,14.2,0,0,6,6,6,14.16666667,0,9.4,-0.8,-3.12,1,5.366666666666667,5.361111111666666,2.7017543859649122,9.187378760338836
1,1,1,1,1,133.1,1,1,19,3,5,115.0,0,0,0,0,1,0,20,0,0,7,11,4,12.6,0,0,7,7,4,11.575,0,16.2,0.3,-0.92,0,5.766666666666667,4.929166666666666,5.75,9.159047077588632
1,39,1,0,1,120.0,1,1,1,5,5,96.0,1,0,0,0,1,0,38,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0,1.6666666666666667,1.6666666666666667,2.526315789473684,9.209439966733019
2,39,1,0,1,120.0,1,37,3,9,3,168.2,0,0,0,1,1,0,45,0,0,5,6,5,14.0,0,0,5,6,5,14.16666667,0,12.4,0.5,1.79,1,5.0,5.027777778333333,3.7377777777777776,9.209439966733019
2,39,1,1,1,110.0,1,37,37,9,10,140.0,0,0,1,0,1,0,43,0,0,6,16,2,10.0,0,0,6,12,4,12.25,0,10.8,1.4,1.74,0,5.666666666666667,5.708333333333333,3.255813953488372,9.187378760338836
1,17,4,1,1,144.0,1,38,1,9,9,137.4,1,0,0,1,1,0,19,0,0,6,6,6,13.83333333,0,0,6,8,6,13.125,0,10.8,1.4,1.74,1,5.305555555000001,5.520833333333333,7.231578947368422,9.112727543109182
2,39,1,0,19,133.1,1,19,19,4,4,150.0,0,0,0,0,1,0,49,0,0,5,8,2,11.0,0,0,5,5,1,11.0,0,15.5,2.8,-4.06,0,4.333333333333333,3.6666666666666665,3.061224489795918,9.209439966733019
2,39,1,1,19,133.1,1,37,38,9,7,100.5,1,0,0,1,1,0,43,0,0,8,8,7,11.63571429,0,0,8,8,7,11.63571429,0,10.8,1.4,1.74,0,5.772619048333333,5.772619048333333,2.3372093023255816,9.159047077588632
1,39,1,0,1,133.1,1,37,38,9,9,148.5,0,0,0,1,1,0,34,0,0,6,6,4,12.25,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0,4.708333333333333,1.6666666666666667,4.367647058823529,8.98894529119609
1,17,5,1,1,138.0,1,19,19,5,5,123.3,1,0,1,1,1,0,18,0,0,5,9,4,12.5,0,0,5,11,5,11.28571429,0,12.4,0.5,1.79,0,5.083333333333333,5.380952381666667,6.85,9.118115427933665
2,39,1,0,1,120.0,1,38,38,1,4,138.7,0,0,0,1,1,0,43,0,0,5,5,5,13.8,0,0,5,6,5,13.66666667,0,10.8,1.4,1.74,1,4.8,4.944444444999999,3.225581395348837,9.209439966733019
1,1,2,1,1,120.0,1,19,1,9,8,117.2,0,0,0,1,1,0,21,0,0,6,8,3,12.0,0,0,6,9,1,11.0,0,15.5,2.8,-4.06,0,4.833333333333333,4.5,5.580952380952381,9.132811169466946
2,39,1,0,1,160.0,1,34,34,99,99,114.3,0,0,0,1,1,0,40,0,0,5,9,3,11.0,0,0,5,8,4,12.5,1,7.6,2.6,0.32,0,4.666666666666667,5.083333333333333,2.8575,9.209439966733019
1,17,1,1,1,134.0,1,19,37,5,5,125.3,1,0,0,1,1,1,19,0,0,6,7,4,13.75,0,0,6,10,6,11.55555556,0,10.8,1.4,1.74,1,5.125,5.592592593333333,6.594736842105263,9.17678358844734
1,1,1,1,1,133.1,1,37,37,1,1,97.0,0,0,0,1,1,0,27,0,0,6,6,6,10.66666667,0,0,6,8,4,11.25,0,10.8,1.4,1.74,0,4.777777778333333,4.875,3.5925925925925926,9.132811169466946
2,42,1,1,1,110.0,1,37,37,9,6,140.0,0,0,0,1,1,0,43,0,0,7,7,0,0.0,0,0,8,13,2,13.15,0,16.2,0.3,-0.92,0,2.3333333333333335,6.0249999999999995,3.255813953488372,9.1649245084457
1,43,1,0,1,130.0,1,37,37,9,9,124.0,0,0,0,1,1,0,31,0,1,5,6,5,13.83333333,0,0,5,7,5,15.4,0,9.4,-0.8,-3.12,1,5.138888888333334,5.3999999999999995,4.0,9.209439966733019
1,44,1,1,39,140.0,1,38,1,134,134,140.0,1,0,1,1,1,0,26,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,0,2.0,2.1666666666666665,5.384615384615385,9.105313134108476
1,39,1,0,1,150.0,1,37,38,175,103,127.0,0,0,0,1,1,0,34,0,0,5,5,5,15.8,0,0,5,5,5,16.8,0,8.9,1.4,3.51,1,5.133333333333334,5.3,3.735294117647059,9.209439966733019
4,43,1,1,19,100.0,1,34,34,0,0,110.0,0,0,0,1,1,0,30,0,11,14,26,12,12.52608696,1,11,14,26,12,12.52608696,1,7.6,2.6,0.32,1,12.754347826666667,12.754347826666667,3.6666666666666665,9.159047077588632
2,39,1,1,19,133.1,1,38,38,7,8,170.0,0,0,0,1,1,0,36,0,0,7,9,6,12.78333333,0,0,8,11,0,0.0,0,16.2,0.3,-0.92,0,5.797222221666666,3.1666666666666665,4.722222222222222,9.159047077588632
1,7,1,0,3,120.0,1,37,37,6,7,120.0,0,0,1,0,1,0,46,0,0,5,5,0,0.0,0,0,5,5,1,10.0,0,11.1,0.6,2.02,0,1.6666666666666667,3.5,2.608695652173913,9.209439966733019
1,17,1,1,1,133.1,1,1,19,5,9,130.0,0,0,0,1,1,0,22,0,0,5,8,3,13.0,0,0,5,8,3,10.66666667,0,7.6,2.6,0.32,1,4.833333333333333,4.444444444999999,5.909090909090909,9.114379980830272
1,7,1,1,3,130.0,1,1,19,5,9,130.0,0,0,0,1,1,0,27,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0,2.3333333333333335,2.6666666666666665,4.814814814814815,9.105313134108476
1,1,2,1,1,126.0,1,1,38,141,192,122.5,1,0,0,1,1,0,20,0,0,5,7,5,10.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,0,4.633333333333334,4.833333333333333,6.125,9.118115427933665
1,51,1,1,1,130.0,1,19,38,9,8,115.7,0,0,0,1,1,0,20,0,0,5,7,5,11.0,0,0,5,7,3,10.0,0,8.9,1.4,3.51,0,4.666666666666667,4.166666666666667,5.785,9.121181235656364
1,42,1,1,1,140.0,1,19,19,90,90,120.0,0,0,1,0,1,0,31,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0,1.3333333333333333,1.6666666666666667,3.870967741935484,9.118115427933665
1,1,1,1,1,140.0,1,37,19,9,9,166.0,1,0,1,1,1,0,20,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,2.0,1.6666666666666667,8.3,9.118115427933665
1,17,1,1,1,145.0,1,1,38,90,8,132.8,1,0,0,0,1,0,21,0,0,6,10,2,12.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0,5.0,1.0,6.323809523809524,9.187378760338836
1,17,1,1,1,133.1,1,19,19,9,7,100.0,0,0,0,1,1,0,21,0,0,5,7,4,10.75,0,0,5,10,2,11.0,3,16.2,0.3,-0.92,0,4.458333333333333,5.166666666666667,4.761904761904762,9.121181235656364
1,1,1,1,1,127.0,1,1,4,9,10,121.8,0,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,10,4,13.5,3,16.2,0.3,-0.92,1,4.933333333333334,5.916666666666667,6.410526315789474,9.121181235656364
1,17,4,1,1,114.0,1,19,19,4,4,109.5,1,0,0,1,1,1,20,0,0,5,6,5,11.8,0,0,5,8,4,11.6,0,8.9,1.4,3.51,1,4.633333333333334,4.766666666666667,5.475,9.121181235656364
1,1,1,1,1,140.0,1,38,1,9,4,138.3,0,0,0,1,1,0,18,0,0,6,7,6,16.0,0,0,6,6,6,15.16666667,0,12.4,0.5,1.79,1,5.833333333333333,5.527777778333333,7.683333333333334,9.105313134108476
1,1,2,1,1,140.0,1,1,1,4,3,131.6,0,0,0,1,1,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,11.5,0,16.2,0.3,-0.92,1,5.111111111666666,4.916666666666667,7.311111111111111,9.187378760338836
1,39,1,1,1,120.0,1,1,2,144,123,125.3,0,0,1,1,1,0,30,0,0,7,12,4,14.4,0,0,7,9,6,13.5,0,12.4,0.5,1.79,0,6.233333333333333,5.916666666666667,4.176666666666667,9.159047077588632
1,39,1,1,19,133.1,1,19,19,3,1,101.5,0,0,1,0,1,0,34,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0,2.0,2.0,2.985294117647059,9.132811169466946
1,17,1,1,1,115.0,1,19,19,191,171,109.1,0,0,1,0,1,0,21,0,0,6,11,4,12.25,0,0,6,9,4,13.4,0,11.1,0.6,2.02,0,5.541666666666667,5.3999999999999995,5.1952380952380945,9.17678358844734
1,44,1,1,39,123.9,1,37,1,9,7,123.9,0,0,0,1,1,0,20,0,2,7,9,5,12.6,0,5,9,10,8,12.75,1,16.2,0.3,-0.92,0,5.933333333333334,7.625,6.195,9.112727543109182
1,1,1,1,1,157.0,1,37,37,9,9,143.0,0,0,0,1,1,0,18,0,0,8,8,7,13.4,0,0,8,8,7,13.4,0,12.7,3.7,-1.7,1,6.066666666666666,6.066666666666666,7.944444444444445,9.159047077588632
1,1,1,1,1,127.0,1,1,1,4,3,126.3,1,0,1,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0,0.0,0.0,6.014285714285714,5.14166355650266
2,42,1,1,1,120.0,1,3,1,2,2,113.3,0,0,0,1,1,0,26,0,0,6,9,1,10.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0,4.333333333333333,2.0,4.357692307692307,9.105313134108476
1,17,1,1,1,130.0,1,38,19,7,3,119.9,1,0,1,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0,1.6666666666666667,2.5,5.995,9.118115427933665
1,44,1,1,39,140.0,1,1,38,1,9,140.0,0,0,0,1,1,0,25,0,0,6,16,3,11.25,0,0,6,14,4,11.2,0,15.5,2.8,-4.06,0,6.041666666666667,5.866666666666667,5.6,9.105313134108476
1,17,1,1,1,109.0,1,1,1,4,4,108.0,0,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,2.5,1.6666666666666667,5.684210526315789,9.17678358844734
1,39,2,1,1,143.0,1,19,5,4,1,100.0,1,0,0,1,1,0,24,0,0,5,8,3,10.66666667,1,0,5,5,1,14.0,0,9.4,-0.8,-3.12,0,4.611111111666666,4.166666666666667,4.166666666666667,9.121181235656364
1,1,1,1,1,125.0,1,3,3,2,2,132.4,0,0,0,1,1,0,20,0,0,5,7,4,11.75,0,0,5,5,5,13.4,0,7.6,2.6,0.32,1,4.625,4.733333333333333,6.62,9.119320973589014
1,1,1,1,1,136.0,1,1,3,9,5,137.1,0,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0,1.6666666666666667,1.6666666666666667,6.8549999999999995,9.121181235656364
1,5,3,1,1,157.0,1,3,1,9,6,138.1,1,0,0,1,0,0,18,0,0,6,6,6,12.66666667,0,0,6,8,6,14.125,0,10.8,1.4,1.74,1,5.111111111666666,5.6875,7.672222222222222,9.112727543109182
4,39,1,1,1,160.0,1,19,3,9,2,130.0,0,0,0,1,0,0,25,0,0,7,14,7,11.95,0,0,8,15,7,12.04285714,0,12.7,3.7,-1.7,0,6.658333333333334,7.007142856666667,5.2,9.1649245084457
1,17,1,1,1,116.0,1,38,37,9,6,109.7,1,0,0,1,0,0,22,0,0,6,7,5,14.0,0,0,6,6,6,15.66666667,0,11.1,0.6,2.02,1,5.333333333333333,5.611111111666666,4.986363636363636,9.132811169466946
1,43,1,0,1,113.0,1,37,37,0,6,128.2,0,0,0,0,0,0,41,0,0,6,6,0,0.0,6,0,6,12,0,0.0,0,9.4,-0.8,-3.12,0,3.0,3.0,3.1268292682926826,8.98894529119609
1,1,2,1,1,130.0,1,37,38,7,9,117.8,0,0,1,1,0,1,19,0,0,5,11,2,11.5,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,0,4.916666666666667,2.5,6.2,9.121181235656364
1,43,1,1,1,150.0,1,3,3,3,4,150.0,1,0,0,1,0,0,21,0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,1,5.666666666666667,5.966666666666666,7.142857142857143,9.119320973589014
1,39,1,1,1,110.0,1,1,1,5,5,160.0,1,0,1,1,0,0,30,0,0,6,7,6,16.42857143,0,0,6,7,6,16.66666667,0,13.9,-0.3,0.79,0,5.904761905000001,5.944444444999999,5.333333333333333,9.114379980830272
1,1,5,1,1,101.0,1,38,38,9,9,104.5,1,0,0,1,0,1,21,0,0,7,9,5,13.336,0,0,8,9,7,13.20714286,0,11.1,0.6,2.02,1,5.722666666666666,6.201190476666667,4.976190476190476,9.159047077588632
2,39,2,1,1,110.0,1,19,38,9,9,112.8,0,0,0,1,0,1,26,0,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,0,2.3333333333333335,3.6666666666666665,4.338461538461538,9.1649245084457
1,15,1,1,1,133.1,41,1,1,9,4,100.0,0,0,0,1,0,0,21,1,2,7,9,7,14.66666667,0,1,6,8,6,14.0,0,11.1,0.6,2.02,1,6.611111111666666,5.833333333333333,4.761904761904762,9.17678358844734
1,1,1,1,1,138.0,1,1,1,3,4,132.5,1,0,0,1,0,0,18,0,0,8,8,7,14.11571429,0,0,8,8,7,14.11571429,0,10.8,1.4,1.74,1,6.185952381666667,6.185952381666667,7.361111111111111,9.159047077588632
1,1,4,1,1,138.0,1,3,1,1,4,123.3,1,0,0,1,0,1,19,0,0,6,7,6,14.85714286,0,0,6,10,6,13.11111111,0,12.4,0.5,1.79,1,5.642857143333333,5.851851851666666,6.489473684210526,9.114379980830272
1,1,2,1,1,141.0,1,1,38,9,8,128.9,1,0,0,1,0,1,18,0,0,6,7,6,13.83333333,0,0,6,10,6,13.71428571,0,8.9,1.4,3.51,1,5.472222221666667,5.952380951666666,7.161111111111111,9.114379980830272
1,17,2,1,1,129.0,1,2,3,2,2,128.3,1,0,0,1,0,0,19,0,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,0,4.833333333333333,4.958333333333333,6.752631578947369,9.121181235656364
1,43,1,1,1,127.0,1,3,3,2,5,100.0,0,0,0,1,0,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.66666667,0,13.9,-0.3,0.79,0,5.458333333333333,5.777777778333333,4.761904761904762,9.114379980830272
1,17,2,1,1,133.0,1,19,1,9,3,120.1,1,0,0,1,0,1,18,0,0,5,15,2,10.0,0,0,5,14,2,12.0,0,13.9,-0.3,0.79,0,5.333333333333333,5.5,6.672222222222222,9.121181235656364
1,39,1,1,1,100.0,1,37,37,7,7,160.0,1,0,0,1,0,1,24,0,0,8,15,6,12.415,0,0,8,15,6,12.415,0,10.8,1.4,1.74,1,6.9025,6.9025,6.666666666666667,9.159047077588632
1,1,1,1,1,138.0,1,4,5,2,2,123.0,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,0,4.833333333333333,4.416666666666667,5.857142857142857,9.119320973589014
1,44,1,1,39,150.0,1,19,19,9,9,150.0,1,0,0,1,0,0,23,0,1,6,14,5,14.42857143,0,1,6,7,6,13.42857143,0,16.2,0.3,-0.92,1,6.738095238333333,5.571428571666666,6.521739130434782,9.114379980830272
1,17,2,1,1,129.0,1,38,19,5,7,124.0,1,0,0,1,0,1,18,0,0,8,8,7,14.31285714,0,0,8,8,7,14.31285714,0,10.8,1.4,1.74,1,6.218809523333333,6.218809523333333,6.888888888888889,9.159047077588632
1,39,1,1,1,130.0,1,4,1,2,9,120.0,0,0,0,0,0,0,26,0,0,6,8,6,15.42857143,0,0,6,7,5,14.5,0,11.1,0.6,2.02,0,5.904761905,5.416666666666667,4.615384615384615,9.114379980830272
1,1,1,1,1,133.0,1,38,38,5,8,120.4,1,0,0,1,0,0,20,0,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,1,5.166666666666667,4.8999999999999995,6.0200000000000005,9.119320973589014
1,1,1,1,1,133.0,1,4,1,5,5,131.6,0,0,0,1,0,0,18,0,0,6,7,6,13.83333333,0,0,6,7,6,13.71428571,0,11.1,0.6,2.02,1,5.472222221666667,5.452380951666666,7.311111111111111,9.13108069099055
1,1,1,1,1,107.0,1,2,12,3,10,104.2,1,0,0,1,0,0,20,0,0,6,6,6,12.16666667,0,0,6,7,6,12.14285714,0,11.1,0.6,2.02,1,5.027777778333333,5.19047619,5.21,9.13108069099055
1,1,1,1,1,131.0,1,19,19,4,4,122.0,1,0,0,1,0,0,20,0,0,8,8,7,14.01428571,0,0,8,8,7,14.01428571,0,12.7,3.7,-1.7,0,6.169047618333333,6.169047618333333,6.1,9.159047077588632
1,17,2,1,1,118.0,1,1,19,4,10,110.7,1,1,0,1,0,0,18,0,0,6,15,2,10.33333333,3,0,6,13,3,13.33333333,0,12.7,3.7,-1.7,0,6.055555555000001,5.888888888333334,6.15,9.13108069099055
1,1,4,1,1,136.0,1,1,12,9,10,121.7,1,0,0,1,0,1,22,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,1,5.2,5.266666666666667,5.531818181818182,9.187378760338836
1,1,1,1,1,125.0,1,37,37,9,9,126.0,1,0,1,1,0,0,20,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,1,5.8999999999999995,5.8999999999999995,6.3,9.159047077588632
1,17,4,1,1,137.0,1,1,37,9,9,128.4,1,0,0,1,0,1,19,0,0,7,7,7,13.38571429,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,1,5.730952381666666,6.654166666666666,6.757894736842106,9.159047077588632
1,1,1,1,1,144.0,1,3,1,2,4,134.9,1,0,1,1,0,0,18,0,0,6,13,6,10.85714286,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,0,5.976190476666666,5.166666666666667,7.4944444444444445,9.119320973589014
1,17,2,1,1,146.0,1,38,37,6,6,143.9,0,0,0,1,0,0,18,0,0,5,11,5,11.33333333,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,1,5.388888888333334,5.0,7.9944444444444445,9.121181235656364
1,1,4,1,1,145.0,1,37,1,9,9,145.0,1,0,0,1,0,1,19,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,1,5.083333333333333,4.766666666666667,7.631578947368421,9.114379980830272
1,1,2,1,1,126.0,1,19,38,9,9,132.0,1,0,0,1,0,1,19,0,0,6,6,6,14.16666667,0,0,6,8,6,12.375,0,10.8,1.4,1.74,1,5.361111111666666,5.395833333333333,6.947368421052632,9.112727543109182
1,17,1,0,1,141.0,1,34,34,0,0,136.1,0,0,0,1,0,0,24,0,0,6,7,6,12.83333333,0,0,6,8,6,12.0,0,7.6,2.6,0.32,1,5.305555555000001,5.333333333333333,5.670833333333333,8.98894529119609
1,1,1,1,1,141.0,1,37,37,4,4,138.9,0,0,0,1,0,0,21,0,0,6,7,6,13.33333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,1,5.388888888333334,5.416666666666667,6.614285714285715,9.13108069099055
1,1,1,1,1,133.1,1,1,1,3,3,102.0,1,0,0,1,0,1,20,0,0,6,7,6,13.66666667,0,0,6,7,6,14.57142857,0,11.1,0.6,2.02,1,5.444444444999999,5.595238095,5.1,9.13108069099055
1,39,1,1,1,133.1,1,19,19,4,7,123.0,0,0,1,0,0,1,28,0,0,6,6,6,10.83333333,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,0,4.805555555000001,4.833333333333333,4.392857142857143,9.132811169466946
1,1,2,1,1,127.0,1,37,19,9,8,137.5,1,0,0,1,0,0,21,0,0,6,7,6,13.42857143,0,0,6,8,6,13.14285714,0,7.6,2.6,0.32,1,5.404761905,5.523809523333334,6.5476190476190474,9.195531256322475
1,1,1,1,1,106.0,1,37,38,191,163,102.2,1,0,1,1,1,0,20,0,0,7,7,7,12.40142857,0,0,8,10,6,11.80833333,0,11.1,0.6,2.02,0,5.566904761666667,5.968055554999999,5.11,9.159047077588632
1,42,1,1,1,130.0,1,3,2,2,6,105.3,0,0,0,0,1,0,36,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0,2.3333333333333335,2.6666666666666665,2.925,9.105313134108476
2,39,1,0,1,110.0,1,37,37,9,9,130.0,0,0,0,0,1,0,42,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0,1.3333333333333333,0.8333333333333334,3.0952380952380953,9.209439966733019
2,39,1,0,1,150.0,1,37,37,9,7,122.5,0,0,0,1,1,0,47,0,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,0,4.916666666666667,4.766666666666667,2.606382978723404,9.209439966733019
1,39,1,1,1,160.0,1,1,38,4,7,112.0,0,0,0,0,1,0,25,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,2.1666666666666665,1.6666666666666667,4.48,9.118115427933665
1,39,1,1,12,170.0,1,1,37,3,5,110.0,0,0,0,1,1,1,25,0,0,6,8,6,14.14285714,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,1,5.690476190000001,5.25,4.4,9.17678358844734
2,39,1,0,19,133.1,1,19,37,6,8,149.5,0,0,0,1,1,0,48,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0,2.0,1.8333333333333333,3.1145833333333335,8.98894529119609
1,43,1,0,1,120.0,1,38,38,9,7,141.0,0,0,0,1,1,1,32,0,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,1,8.466666666666667,7.966666666666666,4.40625,9.209439966733019
1,7,1,0,40,130.0,1,38,38,9,7,130.0,0,0,0,1,1,0,38,0,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,0,8.933333333333334,7.266666666666667,3.4210526315789473,9.209439966733019
1,7,1,1,40,130.0,1,37,37,5,5,130.0,0,0,0,1,1,0,37,0,11,16,23,15,11.73333333,0,6,11,17,9,11.88888889,0,15.5,2.8,-4.06,1,12.788888888333332,9.148148148333334,3.5135135135135136,9.13108069099055
1,39,2,1,1,120.0,1,37,37,9,9,104.0,0,0,0,0,1,0,26,0,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,0,4.0,4.166666666666667,4.0,9.121181235656364
1,44,1,1,39,110.0,1,3,5,2,2,110.0,0,0,0,1,1,0,23,0,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0,4.166666666666667,2.0,4.782608695652174,9.114379980830272
1,44,1,1,39,120.0,1,38,19,3,5,120.0,0,0,0,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,2.0,2.3333333333333335,5.217391304347826,9.105313134108476
1,44,1,1,39,130.0,1,2,3,9,6,130.0,0,0,0,1,1,0,20,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,0,5.466666666666666,5.833333333333333,6.5,9.105313134108476
1,39,1,1,4,150.0,1,3,38,3,7,127.0,1,0,0,1,1,0,26,0,2,7,8,6,13.04666667,0,2,8,10,7,13.30625,0,11.1,0.6,2.02,0,6.007777778333334,6.717708333333333,4.884615384615385,9.159047077588632
1,43,1,0,1,120.0,1,37,37,9,5,100.0,0,0,0,1,0,0,45,0,5,9,13,8,11.0,0,3,7,10,6,10.83333333,0,12.7,3.7,-1.7,0,7.666666666666667,6.138888888333334,2.2222222222222223,8.98894529119609
1,39,1,0,19,100.0,1,37,37,5,5,111.0,1,0,0,1,0,1,26,0,0,6,10,3,12.33333333,0,0,6,14,3,11.66666667,0,7.6,2.6,0.32,0,5.222222221666667,5.777777778333333,4.269230769230769,8.98894529119609
1,43,1,0,3,133.1,1,9,9,90,90,130.0,0,0,0,1,0,0,26,0,8,11,16,10,11.8,0,3,7,7,7,13.28571429,0,7.6,2.6,0.32,1,9.466666666666667,6.214285715,5.0,8.98894529119609
1,39,1,0,1,130.0,1,37,37,9,9,130.1,0,0,0,1,0,0,25,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,0,4.5,4.541666666666667,5.204,9.209439966733019
1,16,4,1,1,145.0,1,1,1,4,4,127.5,1,0,0,1,0,0,18,0,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,1,6.185,6.185,7.083333333333333,9.159047077588632
1,7,1,1,3,130.0,1,37,37,7,7,130.0,1,0,0,1,0,0,27,0,0,8,8,7,14.41428571,0,0,8,8,7,14.41428571,0,12.7,3.7,-1.7,1,6.235714285,6.235714285,4.814814814814815,9.159047077588632
